"country","age_group","target_end_date","year_week","week","year","weekly_rsv_hospitalisations","season"
"Luxembourg","total",2027-10-10,"2027-W40",40,2027,3,"2027/2028"
"Luxembourg","total",2027-10-17,"2027-W41",41,2027,12,"2027/2028"
"Luxembourg","total",2027-10-24,"2027-W42",42,2027,8,"2027/2028"
"Luxembourg","total",2027-10-31,"2027-W43",43,2027,18,"2027/2028"
"Luxembourg","total",2027-11-07,"2027-W44",44,2027,19,"2027/2028"
"Luxembourg","total",2027-11-14,"2027-W45",45,2027,32,"2027/2028"
"Luxembourg","total",2027-11-21,"2027-W46",46,2027,34,"2027/2028"
"Luxembourg","total",2027-11-28,"2027-W47",47,2027,40,"2027/2028"
"Luxembourg","total",2027-12-05,"2027-W48",48,2027,34,"2027/2028"
"Luxembourg","total",2027-12-12,"2027-W49",49,2027,32,"2027/2028"
"Luxembourg","total",2027-12-19,"2027-W50",50,2027,27,"2027/2028"
"Luxembourg","total",2027-12-26,"2027-W51",51,2027,30,"2027/2028"
"Luxembourg","total",2028-01-02,"2027-W52",52,2027,30,"2027/2028"
"Luxembourg","total",2028-01-09,"2028-W01",1,2028,31,"2027/2028"
"Luxembourg","total",2028-01-16,"2028-W02",2,2028,25,"2027/2028"
"Luxembourg","total",2028-01-23,"2028-W03",3,2028,20,"2027/2028"
"Luxembourg","total",2028-01-30,"2028-W04",4,2028,14,"2027/2028"
"Luxembourg","total",2028-02-06,"2028-W05",5,2028,10,"2027/2028"
"Luxembourg","total",2028-02-13,"2028-W06",6,2028,13,"2027/2028"
"Luxembourg","total",2028-02-20,"2028-W07",7,2028,11,"2027/2028"
"Luxembourg","total",2028-02-27,"2028-W08",8,2028,8,"2027/2028"
"Luxembourg","total",2028-03-05,"2028-W09",9,2028,11,"2027/2028"
"Luxembourg","total",2028-03-12,"2028-W10",10,2028,3,"2027/2028"
"Luxembourg","total",2028-03-19,"2028-W11",11,2028,4,"2027/2028"
"Luxembourg","total",2028-03-26,"2028-W12",12,2028,5,"2027/2028"
"Luxembourg","total",2028-04-02,"2028-W13",13,2028,4,"2027/2028"
"Luxembourg","total",2028-04-09,"2028-W14",14,2028,1,"2027/2028"
"Luxembourg","total",2028-04-16,"2028-W15",15,2028,2,"2027/2028"
"Luxembourg","total",2028-04-23,"2028-W16",16,2028,4,"2027/2028"
"Luxembourg","total",2028-04-30,"2028-W17",17,2028,0,"2027/2028"
"Luxembourg","total",2028-05-07,"2028-W18",18,2028,2,"2027/2028"
"Luxembourg","total",2028-05-14,"2028-W19",19,2028,0,"2027/2028"
"Luxembourg","total",2028-05-21,"2028-W20",20,2028,3,"2027/2028"
"Luxembourg","total",2028-05-28,"2028-W21",21,2028,3,"2027/2028"
"Luxembourg","total",2028-06-04,"2028-W22",22,2028,0,"2027/2028"
"Luxembourg","total",2028-06-11,"2028-W23",23,2028,3,"2027/2028"
"Luxembourg","total",2028-06-18,"2028-W24",24,2028,0,"2027/2028"
"Luxembourg","total",2028-06-25,"2028-W25",25,2028,0,"2027/2028"
"Luxembourg","total",2028-07-02,"2028-W26",26,2028,0,"2027/2028"
"Luxembourg","total",2028-07-09,"2028-W27",27,2028,2,"2027/2028"
"Luxembourg","total",2028-07-16,"2028-W28",28,2028,0,"2027/2028"
"Luxembourg","total",2028-07-23,"2028-W29",29,2028,0,"2027/2028"
"Luxembourg","total",2028-07-30,"2028-W30",30,2028,1,"2027/2028"
"Luxembourg","total",2028-08-06,"2028-W31",31,2028,0,"2027/2028"
"Luxembourg","total",2028-08-13,"2028-W32",32,2028,2,"2027/2028"
"Luxembourg","total",2028-08-20,"2028-W33",33,2028,1,"2027/2028"
"Luxembourg","total",2028-08-27,"2028-W34",34,2028,0,"2027/2028"
"Malta","total",2026-09-06,"2026-W36",36,2026,0,"2026/2027"
"Malta","total",2026-09-13,"2026-W37",37,2026,0,"2026/2027"
"Malta","total",2026-09-20,"2026-W38",38,2026,1,"2026/2027"
"Malta","total",2026-09-27,"2026-W39",39,2026,2,"2026/2027"
"Malta","total",2026-10-04,"2026-W40",40,2026,1,"2026/2027"
"Malta","total",2026-10-11,"2026-W41",41,2026,6,"2026/2027"
"Malta","total",2026-10-18,"2026-W42",42,2026,7,"2026/2027"
"Malta","total",2026-10-25,"2026-W43",43,2026,11,"2026/2027"
"Malta","total",2026-11-01,"2026-W44",44,2026,12,"2026/2027"
"Malta","total",2026-11-08,"2026-W45",45,2026,16,"2026/2027"
"Malta","total",2026-11-15,"2026-W46",46,2026,18,"2026/2027"
"Malta","total",2026-11-22,"2026-W47",47,2026,18,"2026/2027"
"Malta","total",2026-11-29,"2026-W48",48,2026,42,"2026/2027"
"Malta","total",2026-12-06,"2026-W49",49,2026,33,"2026/2027"
"Malta","total",2026-12-13,"2026-W50",50,2026,26,"2026/2027"
"Malta","total",2026-12-20,"2026-W51",51,2026,25,"2026/2027"
"Malta","total",2026-12-27,"2026-W52",52,2026,31,"2026/2027"
"Malta","total",2027-01-03,"2026-W53",53,2026,18,"2026/2027"
"Malta","total",2027-01-10,"2027-W01",1,2027,16,"2026/2027"
"Malta","total",2027-01-17,"2027-W02",2,2027,11,"2026/2027"
"Malta","total",2027-01-24,"2027-W03",3,2027,11,"2026/2027"
"Malta","total",2027-01-31,"2027-W04",4,2027,10,"2026/2027"
"Malta","total",2027-02-07,"2027-W05",5,2027,9,"2026/2027"
"Malta","total",2027-02-14,"2027-W06",6,2027,8,"2026/2027"
"Malta","total",2027-02-21,"2027-W07",7,2027,8,"2026/2027"
"Malta","total",2027-02-28,"2027-W08",8,2027,4,"2026/2027"
"Malta","total",2027-03-07,"2027-W09",9,2027,5,"2026/2027"
"Malta","total",2027-03-14,"2027-W10",10,2027,7,"2026/2027"
"Malta","total",2027-03-21,"2027-W11",11,2027,5,"2026/2027"
"Malta","total",2027-03-28,"2027-W12",12,2027,1,"2026/2027"
"Malta","total",2027-04-04,"2027-W13",13,2027,3,"2026/2027"
"Malta","total",2027-04-11,"2027-W14",14,2027,2,"2026/2027"
"Malta","total",2027-04-18,"2027-W15",15,2027,0,"2026/2027"
"Malta","total",2027-04-25,"2027-W16",16,2027,3,"2026/2027"
"Malta","total",2027-05-02,"2027-W17",17,2027,1,"2026/2027"
"Malta","total",2027-05-09,"2027-W18",18,2027,1,"2026/2027"
"Malta","total",2027-05-16,"2027-W19",19,2027,2,"2026/2027"
"Malta","total",2027-05-23,"2027-W20",20,2027,1,"2026/2027"
"Malta","total",2027-05-30,"2027-W21",21,2027,2,"2026/2027"
"Malta","total",2027-06-06,"2027-W22",22,2027,0,"2026/2027"
"Malta","total",2027-06-13,"2027-W23",23,2027,0,"2026/2027"
"Malta","total",2027-06-20,"2027-W24",24,2027,1,"2026/2027"
"Malta","total",2027-06-27,"2027-W25",25,2027,0,"2026/2027"
"Malta","total",2027-07-04,"2027-W26",26,2027,0,"2026/2027"
"Malta","total",2027-07-11,"2027-W27",27,2027,2,"2026/2027"
"Malta","total",2027-07-18,"2027-W28",28,2027,0,"2026/2027"
"Malta","total",2027-07-25,"2027-W29",29,2027,1,"2026/2027"
"Malta","total",2027-08-01,"2027-W30",30,2027,3,"2026/2027"
"Malta","total",2027-08-08,"2027-W31",31,2027,0,"2026/2027"
"Malta","total",2027-08-15,"2027-W32",32,2027,0,"2026/2027"
"Malta","total",2027-08-22,"2027-W33",33,2027,0,"2026/2027"
"Malta","total",2027-08-29,"2027-W34",34,2027,1,"2026/2027"
"Malta","total",2027-09-05,"2027-W35",35,2027,0,"2027/2028"
"Malta","total",2027-09-12,"2027-W36",36,2027,0,"2027/2028"
"Malta","total",2027-09-19,"2027-W37",37,2027,1,"2027/2028"
"Malta","total",2027-09-26,"2027-W38",38,2027,2,"2027/2028"
"Malta","total",2027-10-03,"2027-W39",39,2027,1,"2027/2028"
"Malta","total",2027-10-10,"2027-W40",40,2027,6,"2027/2028"
"Malta","total",2027-10-17,"2027-W41",41,2027,7,"2027/2028"
"Malta","total",2027-10-24,"2027-W42",42,2027,11,"2027/2028"
"Malta","total",2027-10-31,"2027-W43",43,2027,12,"2027/2028"
"Malta","total",2027-11-07,"2027-W44",44,2027,16,"2027/2028"
"Malta","total",2027-11-14,"2027-W45",45,2027,18,"2027/2028"
"Malta","total",2027-11-21,"2027-W46",46,2027,18,"2027/2028"
"Malta","total",2027-11-28,"2027-W47",47,2027,42,"2027/2028"
"Malta","total",2027-12-05,"2027-W48",48,2027,33,"2027/2028"
"Malta","total",2027-12-12,"2027-W49",49,2027,26,"2027/2028"
"Malta","total",2027-12-19,"2027-W50",50,2027,25,"2027/2028"
"Malta","total",2027-12-26,"2027-W51",51,2027,31,"2027/2028"
"Malta","total",2028-01-02,"2027-W52",52,2027,18,"2027/2028"
"Malta","total",2028-01-09,"2028-W01",1,2028,16,"2027/2028"
"Malta","total",2028-01-16,"2028-W02",2,2028,11,"2027/2028"
"Malta","total",2028-01-23,"2028-W03",3,2028,11,"2027/2028"
"Malta","total",2028-01-30,"2028-W04",4,2028,10,"2027/2028"
"Malta","total",2028-02-06,"2028-W05",5,2028,9,"2027/2028"
"Malta","total",2028-02-13,"2028-W06",6,2028,8,"2027/2028"
"Malta","total",2028-02-20,"2028-W07",7,2028,8,"2027/2028"
"Malta","total",2028-02-27,"2028-W08",8,2028,4,"2027/2028"
"Malta","total",2028-03-05,"2028-W09",9,2028,5,"2027/2028"
"Malta","total",2028-03-12,"2028-W10",10,2028,7,"2027/2028"
"Malta","total",2028-03-19,"2028-W11",11,2028,5,"2027/2028"
"Malta","total",2028-03-26,"2028-W12",12,2028,1,"2027/2028"
"Malta","total",2028-04-02,"2028-W13",13,2028,3,"2027/2028"
"Malta","total",2028-04-09,"2028-W14",14,2028,2,"2027/2028"
"Malta","total",2028-04-16,"2028-W15",15,2028,0,"2027/2028"
"Malta","total",2028-04-23,"2028-W16",16,2028,3,"2027/2028"
"Malta","total",2028-04-30,"2028-W17",17,2028,1,"2027/2028"
"Malta","total",2028-05-07,"2028-W18",18,2028,1,"2027/2028"
"Malta","total",2028-05-14,"2028-W19",19,2028,2,"2027/2028"
"Malta","total",2028-05-21,"2028-W20",20,2028,1,"2027/2028"
"Malta","total",2028-05-28,"2028-W21",21,2028,2,"2027/2028"
"Malta","total",2028-06-04,"2028-W22",22,2028,0,"2027/2028"
"Malta","total",2028-06-11,"2028-W23",23,2028,0,"2027/2028"
"Malta","total",2028-06-18,"2028-W24",24,2028,1,"2027/2028"
"Malta","total",2028-06-25,"2028-W25",25,2028,0,"2027/2028"
"Malta","total",2028-07-02,"2028-W26",26,2028,0,"2027/2028"
"Malta","total",2028-07-09,"2028-W27",27,2028,2,"2027/2028"
"Malta","total",2028-07-16,"2028-W28",28,2028,0,"2027/2028"
"Malta","total",2028-07-23,"2028-W29",29,2028,1,"2027/2028"
"Malta","total",2028-07-30,"2028-W30",30,2028,3,"2027/2028"
"Malta","total",2028-08-06,"2028-W31",31,2028,0,"2027/2028"
"Malta","total",2028-08-13,"2028-W32",32,2028,0,"2027/2028"
"Malta","total",2028-08-20,"2028-W33",33,2028,0,"2027/2028"
"Malta","total",2028-08-27,"2028-W34",34,2028,1,"2027/2028"
"Netherlands","total",2026-09-06,"2026-W36",36,2026,23,"2026/2027"
"Netherlands","total",2026-09-13,"2026-W37",37,2026,18,"2026/2027"
"Netherlands","total",2026-09-20,"2026-W38",38,2026,31,"2026/2027"
"Netherlands","total",2026-09-27,"2026-W39",39,2026,42,"2026/2027"
"Netherlands","total",2026-10-04,"2026-W40",40,2026,63,"2026/2027"
"Netherlands","total",2026-10-11,"2026-W41",41,2026,68,"2026/2027"
"Netherlands","total",2026-10-18,"2026-W42",42,2026,122,"2026/2027"
"Netherlands","total",2026-10-25,"2026-W43",43,2026,202,"2026/2027"
"Netherlands","total",2026-11-01,"2026-W44",44,2026,277,"2026/2027"
"Netherlands","total",2026-11-08,"2026-W45",45,2026,379,"2026/2027"
"Netherlands","total",2026-11-15,"2026-W46",46,2026,538,"2026/2027"
"Netherlands","total",2026-11-22,"2026-W47",47,2026,656,"2026/2027"
"Netherlands","total",2026-11-29,"2026-W48",48,2026,688,"2026/2027"
"Netherlands","total",2026-12-06,"2026-W49",49,2026,724,"2026/2027"
"Netherlands","total",2026-12-13,"2026-W50",50,2026,786,"2026/2027"
"Netherlands","total",2026-12-20,"2026-W51",51,2026,742,"2026/2027"
"Netherlands","total",2026-12-27,"2026-W52",52,2026,630,"2026/2027"
"Netherlands","total",2027-01-03,"2026-W53",53,2026,604,"2026/2027"
"Netherlands","total",2027-01-10,"2027-W01",1,2027,521,"2026/2027"
"Netherlands","total",2027-01-17,"2027-W02",2,2027,388,"2026/2027"
"Netherlands","total",2027-01-24,"2027-W03",3,2027,343,"2026/2027"
"Netherlands","total",2027-01-31,"2027-W04",4,2027,324,"2026/2027"
"Netherlands","total",2027-02-07,"2027-W05",5,2027,242,"2026/2027"
"Netherlands","total",2027-02-14,"2027-W06",6,2027,219,"2026/2027"
"Netherlands","total",2027-02-21,"2027-W07",7,2027,193,"2026/2027"
"Netherlands","total",2027-02-28,"2027-W08",8,2027,189,"2026/2027"
"Netherlands","total",2027-03-07,"2027-W09",9,2027,176,"2026/2027"
"Netherlands","total",2027-03-14,"2027-W10",10,2027,117,"2026/2027"
"Netherlands","total",2027-03-21,"2027-W11",11,2027,125,"2026/2027"
"Netherlands","total",2027-03-28,"2027-W12",12,2027,103,"2026/2027"
"Netherlands","total",2027-04-04,"2027-W13",13,2027,82,"2026/2027"
"Netherlands","total",2027-04-11,"2027-W14",14,2027,103,"2026/2027"
"Netherlands","total",2027-04-18,"2027-W15",15,2027,88,"2026/2027"
"Netherlands","total",2027-04-25,"2027-W16",16,2027,62,"2026/2027"
"Netherlands","total",2027-05-02,"2027-W17",17,2027,62,"2026/2027"
"Netherlands","total",2027-05-09,"2027-W18",18,2027,39,"2026/2027"
"Netherlands","total",2027-05-16,"2027-W19",19,2027,28,"2026/2027"
"Netherlands","total",2027-05-23,"2027-W20",20,2027,28,"2026/2027"
"Netherlands","total",2027-05-30,"2027-W21",21,2027,31,"2026/2027"
"Netherlands","total",2027-06-06,"2027-W22",22,2027,38,"2026/2027"
"Netherlands","total",2027-06-13,"2027-W23",23,2027,21,"2026/2027"
"Netherlands","total",2027-06-20,"2027-W24",24,2027,16,"2026/2027"
"Netherlands","total",2027-06-27,"2027-W25",25,2027,16,"2026/2027"
"Netherlands","total",2027-07-04,"2027-W26",26,2027,17,"2026/2027"
"Netherlands","total",2027-07-11,"2027-W27",27,2027,17,"2026/2027"
"Netherlands","total",2027-07-18,"2027-W28",28,2027,19,"2026/2027"
"Netherlands","total",2027-07-25,"2027-W29",29,2027,11,"2026/2027"
"Netherlands","total",2027-08-01,"2027-W30",30,2027,20,"2026/2027"
"Netherlands","total",2027-08-08,"2027-W31",31,2027,10,"2026/2027"
"Netherlands","total",2027-08-15,"2027-W32",32,2027,7,"2026/2027"
"Netherlands","total",2027-08-22,"2027-W33",33,2027,13,"2026/2027"
"Netherlands","total",2027-08-29,"2027-W34",34,2027,10,"2026/2027"
"Netherlands","total",2027-09-05,"2027-W35",35,2027,23,"2027/2028"
"Netherlands","total",2027-09-12,"2027-W36",36,2027,18,"2027/2028"
"Netherlands","total",2027-09-19,"2027-W37",37,2027,31,"2027/2028"
"Netherlands","total",2027-09-26,"2027-W38",38,2027,42,"2027/2028"
"Netherlands","total",2027-10-03,"2027-W39",39,2027,63,"2027/2028"
"Netherlands","total",2027-10-10,"2027-W40",40,2027,68,"2027/2028"
"Netherlands","total",2027-10-17,"2027-W41",41,2027,122,"2027/2028"
"Netherlands","total",2027-10-24,"2027-W42",42,2027,202,"2027/2028"
"Netherlands","total",2027-10-31,"2027-W43",43,2027,277,"2027/2028"
"Netherlands","total",2027-11-07,"2027-W44",44,2027,379,"2027/2028"
"Netherlands","total",2027-11-14,"2027-W45",45,2027,538,"2027/2028"
"Netherlands","total",2027-11-21,"2027-W46",46,2027,656,"2027/2028"
"Netherlands","total",2027-11-28,"2027-W47",47,2027,688,"2027/2028"
"Netherlands","total",2027-12-05,"2027-W48",48,2027,724,"2027/2028"
"Netherlands","total",2027-12-12,"2027-W49",49,2027,786,"2027/2028"
"Netherlands","total",2027-12-19,"2027-W50",50,2027,742,"2027/2028"
"Netherlands","total",2027-12-26,"2027-W51",51,2027,630,"2027/2028"
"Netherlands","total",2028-01-02,"2027-W52",52,2027,604,"2027/2028"
"Netherlands","total",2028-01-09,"2028-W01",1,2028,521,"2027/2028"
"Netherlands","total",2028-01-16,"2028-W02",2,2028,388,"2027/2028"
"Netherlands","total",2028-01-23,"2028-W03",3,2028,343,"2027/2028"
"Netherlands","total",2028-01-30,"2028-W04",4,2028,324,"2027/2028"
"Netherlands","total",2028-02-06,"2028-W05",5,2028,242,"2027/2028"
"Netherlands","total",2028-02-13,"2028-W06",6,2028,219,"2027/2028"
"Netherlands","total",2028-02-20,"2028-W07",7,2028,193,"2027/2028"
"Netherlands","total",2028-02-27,"2028-W08",8,2028,189,"2027/2028"
"Netherlands","total",2028-03-05,"2028-W09",9,2028,176,"2027/2028"
"Netherlands","total",2028-03-12,"2028-W10",10,2028,117,"2027/2028"
"Netherlands","total",2028-03-19,"2028-W11",11,2028,125,"2027/2028"
"Netherlands","total",2028-03-26,"2028-W12",12,2028,103,"2027/2028"
"Netherlands","total",2028-04-02,"2028-W13",13,2028,82,"2027/2028"
"Netherlands","total",2028-04-09,"2028-W14",14,2028,103,"2027/2028"
"Netherlands","total",2028-04-16,"2028-W15",15,2028,88,"2027/2028"
"Netherlands","total",2028-04-23,"2028-W16",16,2028,62,"2027/2028"
"Netherlands","total",2028-04-30,"2028-W17",17,2028,62,"2027/2028"
"Netherlands","total",2028-05-07,"2028-W18",18,2028,39,"2027/2028"
"Netherlands","total",2028-05-14,"2028-W19",19,2028,28,"2027/2028"
"Netherlands","total",2028-05-21,"2028-W20",20,2028,28,"2027/2028"
"Netherlands","total",2028-05-28,"2028-W21",21,2028,31,"2027/2028"
"Netherlands","total",2028-06-04,"2028-W22",22,2028,38,"2027/2028"
"Netherlands","total",2028-06-11,"2028-W23",23,2028,21,"2027/2028"
"Netherlands","total",2028-06-18,"2028-W24",24,2028,16,"2027/2028"
"Netherlands","total",2028-06-25,"2028-W25",25,2028,16,"2027/2028"
"Netherlands","total",2028-07-02,"2028-W26",26,2028,17,"2027/2028"
"Netherlands","total",2028-07-09,"2028-W27",27,2028,17,"2027/2028"
"Netherlands","total",2028-07-16,"2028-W28",28,2028,19,"2027/2028"
"Netherlands","total",2028-07-23,"2028-W29",29,2028,11,"2027/2028"
"Netherlands","total",2028-07-30,"2028-W30",30,2028,20,"2027/2028"
"Netherlands","total",2028-08-06,"2028-W31",31,2028,10,"2027/2028"
"Netherlands","total",2028-08-13,"2028-W32",32,2028,7,"2027/2028"
"Netherlands","total",2028-08-20,"2028-W33",33,2028,13,"2027/2028"
"Netherlands","total",2028-08-27,"2028-W34",34,2028,10,"2027/2028"
"Norway","total",2026-09-06,"2026-W36",36,2026,10,"2026/2027"
"Norway","total",2026-09-13,"2026-W37",37,2026,8,"2026/2027"
"Norway","total",2026-09-20,"2026-W38",38,2026,8,"2026/2027"
"Norway","total",2026-09-27,"2026-W39",39,2026,19,"2026/2027"
"Norway","total",2026-10-04,"2026-W40",40,2026,18,"2026/2027"
"Norway","total",2026-10-11,"2026-W41",41,2026,36,"2026/2027"
"Norway","total",2026-10-18,"2026-W42",42,2026,71,"2026/2027"
"Norway","total",2026-10-25,"2026-W43",43,2026,103,"2026/2027"
"Norway","total",2026-11-01,"2026-W44",44,2026,136,"2026/2027"
"Norway","total",2026-11-08,"2026-W45",45,2026,180,"2026/2027"
"Norway","total",2026-11-15,"2026-W46",46,2026,225,"2026/2027"
"Norway","total",2026-11-22,"2026-W47",47,2026,287,"2026/2027"
"Norway","total",2026-11-29,"2026-W48",48,2026,316,"2026/2027"
"Norway","total",2026-12-06,"2026-W49",49,2026,313,"2026/2027"
"Norway","total",2026-12-13,"2026-W50",50,2026,334,"2026/2027"
"Norway","total",2026-12-20,"2026-W51",51,2026,358,"2026/2027"
"Norway","total",2026-12-27,"2026-W52",52,2026,317,"2026/2027"
"Norway","total",2027-01-03,"2026-W53",53,2026,265,"2026/2027"
"Norway","total",2027-01-10,"2027-W01",1,2027,262,"2026/2027"
"Norway","total",2027-01-17,"2027-W02",2,2027,209,"2026/2027"
"Norway","total",2027-01-24,"2027-W03",3,2027,153,"2026/2027"
"Norway","total",2027-01-31,"2027-W04",4,2027,150,"2026/2027"
"Norway","total",2027-02-07,"2027-W05",5,2027,117,"2026/2027"
"Norway","total",2027-02-14,"2027-W06",6,2027,135,"2026/2027"
"Norway","total",2027-02-21,"2027-W07",7,2027,105,"2026/2027"
"Norway","total",2027-02-28,"2027-W08",8,2027,96,"2026/2027"
"Norway","total",2027-03-07,"2027-W09",9,2027,98,"2026/2027"
"Norway","total",2027-03-14,"2027-W10",10,2027,51,"2026/2027"
"Norway","total",2027-03-21,"2027-W11",11,2027,60,"2026/2027"
"Norway","total",2027-03-28,"2027-W12",12,2027,45,"2026/2027"
"Norway","total",2027-04-04,"2027-W13",13,2027,42,"2026/2027"
"Norway","total",2027-04-11,"2027-W14",14,2027,31,"2026/2027"
"Norway","total",2027-04-18,"2027-W15",15,2027,27,"2026/2027"
"Norway","total",2027-04-25,"2027-W16",16,2027,30,"2026/2027"
"Norway","total",2027-05-02,"2027-W17",17,2027,21,"2026/2027"
"Norway","total",2027-05-09,"2027-W18",18,2027,19,"2026/2027"
"Norway","total",2027-05-16,"2027-W19",19,2027,23,"2026/2027"
"Norway","total",2027-05-23,"2027-W20",20,2027,17,"2026/2027"
"Norway","total",2027-05-30,"2027-W21",21,2027,12,"2026/2027"
"Norway","total",2027-06-06,"2027-W22",22,2027,12,"2026/2027"
"Norway","total",2027-06-13,"2027-W23",23,2027,12,"2026/2027"
"Norway","total",2027-06-20,"2027-W24",24,2027,13,"2026/2027"
"Norway","total",2027-06-27,"2027-W25",25,2027,5,"2026/2027"
"Norway","total",2027-07-04,"2027-W26",26,2027,8,"2026/2027"
"Norway","total",2027-07-11,"2027-W27",27,2027,7,"2026/2027"
"Norway","total",2027-07-18,"2027-W28",28,2027,14,"2026/2027"
"Norway","total",2027-07-25,"2027-W29",29,2027,6,"2026/2027"
"Norway","total",2027-08-01,"2027-W30",30,2027,6,"2026/2027"
"Norway","total",2027-08-08,"2027-W31",31,2027,10,"2026/2027"
"Norway","total",2027-08-15,"2027-W32",32,2027,4,"2026/2027"
"Norway","total",2027-08-22,"2027-W33",33,2027,6,"2026/2027"
"Norway","total",2027-08-29,"2027-W34",34,2027,3,"2026/2027"
"Norway","total",2027-09-05,"2027-W35",35,2027,10,"2027/2028"
"Norway","total",2027-09-12,"2027-W36",36,2027,8,"2027/2028"
"Norway","total",2027-09-19,"2027-W37",37,2027,8,"2027/2028"
"Norway","total",2027-09-26,"2027-W38",38,2027,19,"2027/2028"
"Norway","total",2027-10-03,"2027-W39",39,2027,18,"2027/2028"
"Norway","total",2027-10-10,"2027-W40",40,2027,36,"2027/2028"
"Norway","total",2027-10-17,"2027-W41",41,2027,71,"2027/2028"
"Norway","total",2027-10-24,"2027-W42",42,2027,103,"2027/2028"
"Norway","total",2027-10-31,"2027-W43",43,2027,136,"2027/2028"
"Norway","total",2027-11-07,"2027-W44",44,2027,180,"2027/2028"
"Norway","total",2027-11-14,"2027-W45",45,2027,225,"2027/2028"
"Norway","total",2027-11-21,"2027-W46",46,2027,287,"2027/2028"
"Norway","total",2027-11-28,"2027-W47",47,2027,316,"2027/2028"
"Norway","total",2027-12-05,"2027-W48",48,2027,313,"2027/2028"
"Norway","total",2027-12-12,"2027-W49",49,2027,334,"2027/2028"
"Norway","total",2027-12-19,"2027-W50",50,2027,358,"2027/2028"
"Norway","total",2027-12-26,"2027-W51",51,2027,317,"2027/2028"
"Norway","total",2028-01-02,"2027-W52",52,2027,265,"2027/2028"
"Norway","total",2028-01-09,"2028-W01",1,2028,262,"2027/2028"
"Norway","total",2028-01-16,"2028-W02",2,2028,209,"2027/2028"
"Norway","total",2028-01-23,"2028-W03",3,2028,153,"2027/2028"
"Norway","total",2028-01-30,"2028-W04",4,2028,150,"2027/2028"
"Norway","total",2028-02-06,"2028-W05",5,2028,117,"2027/2028"
"Norway","total",2028-02-13,"2028-W06",6,2028,135,"2027/2028"
"Norway","total",2028-02-20,"2028-W07",7,2028,105,"2027/2028"
"Norway","total",2028-02-27,"2028-W08",8,2028,96,"2027/2028"
"Norway","total",2028-03-05,"2028-W09",9,2028,98,"2027/2028"
"Norway","total",2028-03-12,"2028-W10",10,2028,51,"2027/2028"
"Norway","total",2028-03-19,"2028-W11",11,2028,60,"2027/2028"
"Norway","total",2028-03-26,"2028-W12",12,2028,45,"2027/2028"
"Norway","total",2028-04-02,"2028-W13",13,2028,42,"2027/2028"
"Norway","total",2028-04-09,"2028-W14",14,2028,31,"2027/2028"
